price,volume,side
76265.3,0.345,ask
76265.4,0.295,ask
76265.5,0.729,ask
76265.7,0.06,ask
76265.8,0.137,ask
76266.0,1.127,ask
76266.2,0.024,ask
76266.3,0.5,ask
76266.4,2.98,ask
76266.5,0.6,ask
76266.6,0.311,ask
76266.9,1.444,ask
76267.0,0.704,ask
76267.2,0.001,ask
76267.3,2.489,ask
76267.4,0.009,ask
76267.5,0.017,ask
76267.6,0.001,ask
76267.8,0.015,ask
76267.9,0.002,ask
76268.0,0.045,ask
76268.1,0.002,ask
76268.2,0.001,ask
76268.5,0.016,ask
76268.6,0.001,ask
76268.7,0.002,ask
76268.8,0.621,ask
76268.9,0.002,ask
76269.0,0.546,ask
76269.2,0.005,ask
76269.4,0.374,ask
76269.7,2.403,ask
76269.8,3.35,ask
76269.9,1.718,ask
76270.0,1.424,ask
76270.1,0.005,ask
76270.4,0.02,ask
76270.5,0.372,ask
price,volume,side
76336.9,9.408,bid
76336.8,0.822,bid
76336.7,0.001,bid
76335.3,0.624,bid
76335.2,0.001,bid
76335.0,0.001,bid
76334.5,0.001,bid
76333.9,0.36,bid
76333.8,0.052,bid
76333.7,0.002,bid
76333.3,0.001,bid
76333.1,0.001,bid
76333.0,0.001,bid
76332.5,0.001,bid
76332.2,0.001,bid
76332.1,0.001,bid
76331.4,0.002,bid
76330.7,0.001,bid
76330.0,0.001,bid
76329.9,0.001,bid
76329.4,0.361,bid
76329.3,0.001,bid
76329.2,0.005,bid
76328.6,0.36,bid
76328.4,0.001,bid
76328.3,0.001,bid
76328.2,0.36,bid
76328.1,0.013,bid
76328.0,0.156,bid
76327.7,0.001,bid
76327.5,0.015,bid
76327.4,0.015,bid
76327.3,0.205,bid
76327.0,8.805,bid
76326.8,0.014,bid
76326.7,0.36,bid
76326.6,0.236,bid
76326.4,0.027,bid
76326.2,0.028,bid
76326.1,0.499,bid
76326.0,0.052,bid
76325.9,0.399,bid
76325.8,0.162,bid
76325.6,0.052,bid
76325.5,0.001,bid
76325.4,0.362,bid
76325.2,0.067,bid
76325.1,0.014,bid
76325.0,0.001,bid
76324.9,0.002,bid
76324.6,0.015,bid
76324.5,0.156,bid
76324.3,0.001,bid
76324.2,0.338,bid
76324.0,0.001,bid
76323.9,0.001,bid
76323.7,0.001,bid
76323.6,0.065,bid
76323.5,0.115,bid
76323.4,0.362,bid
76323.3,0.192,bid
76323.2,1.155,bid
76323.1,0.001,bid
76323.0,0.039,bid
76322.9,0.001,bid
76322.7,0.124,bid
76322.5,0.001,bid
76322.4,0.026,bid
76322.3,0.092,bid
76322.2,0.003,bid
76322.1,0.002,bid
76322.0,0.003,bid
76321.7,0.393,bid
76321.6,0.004,bid
76321.4,0.001,bid
76321.1,0.006,bid
76321.0,0.156,bid
76320.9,0.012,bid
76320.8,0.066,bid
76320.7,0.006,bid
76320.5,0.026,bid
76320.1,0.006,bid
76320.0,0.053,bid
76319.8,0.156,bid
76319.7,1.457,bid
76319.6,0.066,bid
76319.3,1.036,bid
76319.0,0.012,bid
76318.8,0.001,bid
76318.5,0.02,bid
76318.3,0.103,bid
76318.2,0.065,bid
76317.8,0.133,bid
76317.7,0.065,bid
76317.6,0.007,bid
76317.5,0.184,bid
76317.4,0.013,bid
76317.3,0.008,bid
76317.2,0.078,bid
76317.1,0.104,bid
76316.9,0.016,bid
76316.7,0.002,bid
76316.6,1.51,bid
76316.4,0.156,bid
76316.3,0.001,bid
76316.0,0.052,bid
76315.7,0.189,bid
76315.5,3.769,bid
76315.4,1.082,bid
76315.3,0.026,bid
76315.2,0.003,bid
76315.0,0.001,bid
76314.8,0.013,bid
76314.7,0.065,bid
76314.5,0.917,bid
76314.4,0.262,bid
76314.3,0.132,bid
76314.2,0.002,bid
76314.0,0.159,bid
76313.7,0.039,bid
76313.6,0.039,bid
76313.5,0.039,bid
76313.4,1.445,bid
76313.3,2.433,bid
76313.2,7.222,bid
76313.0,0.199,bid
76312.5,0.087,bid
76312.2,0.074,bid
76312.0,0.16,bid
76311.9,0.013,bid
76311.8,0.078,bid
76311.7,0.173,bid
76311.6,0.004,bid
76311.3,0.023,bid
76311.1,1.418,bid
76310.9,0.534,bid
76310.6,0.001,bid
76310.5,0.235,bid
76310.4,1.035,bid
76310.2,0.416,bid
76310.0,0.001,bid
76309.7,1.444,bid
76309.6,0.165,bid
76309.5,0.222,bid
76309.0,0.014,bid
76308.9,0.235,bid
76308.7,0.001,bid
76308.6,0.03,bid
76308.4,0.103,bid
76308.1,0.014,bid
76308.0,0.052,bid
76307.8,0.079,bid
76307.7,2.36,bid
76307.5,0.001,bid
76307.4,0.532,bid
76307.3,0.002,bid
76307.2,0.015,bid
76307.1,0.155,bid
76307.0,0.534,bid
76306.6,0.065,bid
76306.5,1.035,bid
76306.4,0.001,bid
76306.2,0.195,bid
76306.1,0.015,bid
76305.7,0.007,bid
76305.6,0.131,bid
76305.5,0.304,bid
76305.3,0.454,bid
76305.1,0.001,bid
76305.0,0.001,bid
76304.8,0.389,bid
76304.6,0.67,bid
76304.4,0.065,bid
76304.3,0.112,bid
76304.2,0.001,bid
76304.1,0.237,bid
76304.0,2.089,bid
76303.9,3.386,bid
76303.8,1.74,bid
76303.6,0.001,bid
76303.5,0.607,bid
76303.2,1.966,bid
76303.1,0.535,bid
76303.0,0.818,bid
76302.8,0.138,bid
76302.7,2.508,bid
76302.6,0.067,bid
76302.5,0.001,bid
76302.3,1.038,bid
76302.0,0.006,bid
76301.9,0.61,bid
76301.7,0.707,bid
76301.6,2.502,bid
76301.1,0.007,bid
76301.0,0.045,bid
76300.9,0.661,bid
76300.8,0.079,bid
76300.7,0.36,bid
76300.2,2.587,bid
76300.1,1.444,bid
76337.0,9.144,ask
76337.4,0.021,ask
76337.5,0.207,ask
76337.8,1.4,ask
76337.9,0.001,ask
76338.1,0.026,ask
76338.2,7.1,ask
76338.3,0.813,ask
76338.4,0.005,ask
76338.5,0.156,ask
76338.6,0.002,ask
76338.9,0.001,ask
76339.0,0.032,ask
76339.1,1.444,ask
76339.5,0.001,ask
76339.7,0.001,ask
76339.8,0.201,ask
76339.9,0.001,ask
76340.0,4.235,ask
76340.1,0.001,ask
76340.2,0.156,ask
76340.4,0.001,ask
76340.5,0.001,ask
76340.6,0.004,ask
76340.7,0.001,ask
76340.8,0.002,ask
76340.9,1.035,ask
76341.0,0.001,ask
76341.1,0.288,ask
76341.3,0.014,ask
76341.4,0.008,ask
76342.0,1.135,ask
76342.1,0.002,ask
76342.3,0.027,ask
76342.4,0.001,ask
76342.5,0.096,ask
76342.8,0.009,ask
76342.9,0.026,ask
76343.6,0.169,ask
76343.8,0.003,ask
76344.0,0.148,ask
76344.2,0.169,ask
76344.3,0.01,ask
76344.4,0.01,ask
76344.5,0.002,ask
76344.7,0.001,ask
76344.8,1.048,ask
76344.9,0.003,ask
76345.0,0.086,ask
76345.2,0.001,ask
76345.3,0.002,ask
76345.4,0.001,ask
76345.5,0.156,ask
76345.7,0.003,ask
76345.8,0.004,ask
76345.9,0.003,ask
76346.0,1.446,ask
76346.1,2.591,ask
76346.3,0.002,ask
76346.4,0.035,ask
76346.7,0.013,ask
76346.9,0.066,ask
76347.0,0.669,ask
76347.1,0.045,ask
76347.2,0.361,ask
76347.3,0.002,ask
76347.4,0.001,ask
76347.5,0.001,ask
76347.7,0.067,ask
76347.8,0.112,ask
76347.9,0.026,ask
76348.0,0.052,ask
76348.2,0.083,ask
76348.3,0.008,ask
76348.4,0.001,ask
76348.5,0.182,ask
76348.6,0.223,ask
76348.7,1.605,ask
76348.8,0.236,ask
76348.9,0.156,ask
76349.0,0.993,ask
76349.1,0.091,ask
76349.2,0.098,ask
76349.3,0.078,ask
76349.4,0.163,ask
76349.5,0.007,ask
76349.6,0.003,ask
76349.7,0.011,ask
76349.8,1.444,ask
76349.9,5.41,ask
76350.0,7.806,ask
76350.1,0.003,ask
76350.3,0.001,ask
76350.4,0.156,ask
76350.5,0.1,ask
76350.8,0.5,ask
76350.9,0.013,ask
76351.0,0.066,ask
76351.1,0.015,ask
76351.2,0.002,ask
76351.3,0.091,ask
76351.4,0.025,ask
76351.5,0.001,ask
76351.9,0.066,ask
76352.0,0.016,ask
76352.1,0.001,ask
76352.2,0.402,ask
76352.3,0.363,ask
76352.4,0.065,ask
76352.5,0.085,ask
76352.6,1.037,ask
76352.7,0.002,ask
76352.9,0.02,ask
76353.0,0.122,ask
76353.1,0.15,ask
76353.2,0.075,ask
76353.3,0.065,ask
76353.4,0.026,ask
76353.6,0.065,ask
76353.7,0.004,ask
76353.8,0.016,ask
76353.9,2.33,ask
76354.0,0.065,ask
76354.4,0.115,ask
76354.5,0.36,ask
76354.8,0.535,ask
76354.9,0.013,ask
76355.0,0.449,ask
76355.1,0.043,ask
76355.2,0.013,ask
76355.3,0.201,ask
76355.4,0.036,ask
76355.5,0.74,ask
76355.7,0.001,ask
76355.9,0.001,ask
76356.0,0.198,ask
76356.1,0.317,ask
76356.2,1.444,ask
76356.3,0.01,ask
76356.4,0.007,ask
76356.5,0.001,ask
76356.6,0.005,ask
76357.0,0.597,ask
76357.1,0.1,ask
76357.2,0.159,ask
76357.3,0.364,ask
76357.4,1.061,ask
76357.5,0.131,ask
76357.6,0.002,ask
76357.7,0.014,ask
76357.9,3.072,ask
76358.0,1.011,ask
76358.1,0.001,ask
76358.4,0.02,ask
76358.5,0.012,ask
76358.6,0.045,ask
76358.7,0.535,ask
76358.8,0.36,ask
76358.9,0.001,ask
76359.0,0.003,ask
76359.4,0.194,ask
76359.5,0.419,ask
76359.7,0.001,ask
76359.8,0.065,ask
76359.9,0.86,ask
76360.0,2.715,ask
76360.1,0.004,ask
76360.2,0.018,ask
76360.3,0.15,ask
76360.5,0.018,ask
76360.6,0.156,ask
76360.8,0.005,ask
76360.9,0.542,ask
76361.1,4.114,ask
76361.3,0.001,ask
76361.6,0.104,ask
76361.8,0.36,ask
76362.0,0.141,ask
76362.3,0.001,ask
76362.4,0.014,ask
76362.5,0.053,ask
76362.6,0.538,ask
76362.8,0.511,ask
76362.9,0.195,ask
76363.0,0.157,ask
76363.1,0.001,ask
76363.2,0.001,ask
76363.4,0.011,ask
76363.5,0.291,ask
76363.6,0.466,ask
76363.8,1.682,ask
76363.9,0.017,ask
76364.0,0.256,ask
76364.2,1.964,ask
76364.4,0.001,ask
76364.6,0.002,ask
76364.7,0.36,ask
76364.8,5.867,ask
76364.9,1.035,ask
76365.0,0.061,ask
price,volume,side
76553.6,9.128,bid
76553.2,0.009,bid
76552.5,0.002,bid
76552.1,0.004,bid
76552.0,0.156,bid
76551.7,0.525,bid
76551.6,1.065,bid
76551.3,0.065,bid
76551.2,0.065,bid
76551.0,0.719,bid
76550.9,0.131,bid
76550.8,0.065,bid
76550.7,0.003,bid
76550.5,0.742,bid
76550.4,0.065,bid
76550.3,0.141,bid
76550.1,0.13,bid
76550.0,0.066,bid
76549.8,0.359,bid
76549.4,0.066,bid
76549.2,0.079,bid
76549.1,0.013,bid
76548.8,0.001,bid
76548.7,0.029,bid
76548.6,0.36,bid
76548.5,0.105,bid
76548.4,0.002,bid
76548.0,0.052,bid
76547.9,0.001,bid
76547.8,0.012,bid
76547.7,0.174,bid
76547.6,0.251,bid
76547.5,0.033,bid
76547.4,0.008,bid
76547.3,0.012,bid
76547.1,0.015,bid
76547.0,0.013,bid
76546.6,0.385,bid
76546.4,1.087,bid
76546.3,0.001,bid
76546.1,0.17,bid
76545.9,0.079,bid
76545.8,1.035,bid
76545.6,0.451,bid
76545.5,0.023,bid
76545.4,0.02,bid
76545.0,0.131,bid
76544.9,0.033,bid
76544.8,0.06,bid
76544.6,0.522,bid
76544.5,0.053,bid
76544.4,0.078,bid
76544.3,0.013,bid
76544.2,0.156,bid
76544.1,0.008,bid
76544.0,0.065,bid
76543.9,0.15,bid
76543.8,0.078,bid
76543.6,0.209,bid
76543.5,0.322,bid
76543.4,0.321,bid
76543.3,0.067,bid
76543.2,0.026,bid
76543.1,0.156,bid
76543.0,1.479,bid
76542.9,1.49,bid
76542.5,0.081,bid
76542.4,0.013,bid
76542.3,0.047,bid
76542.2,0.026,bid
76542.1,0.039,bid
76542.0,0.04,bid
76541.8,0.073,bid
76541.7,1.165,bid
76541.6,0.039,bid
76541.5,0.108,bid
76541.2,0.065,bid
76541.1,0.02,bid
76541.0,0.226,bid
76540.9,0.001,bid
76540.8,0.286,bid
76540.6,0.165,bid
76540.5,0.065,bid
76540.3,0.065,bid
76540.2,0.131,bid
76540.1,0.012,bid
76540.0,0.06,bid
76539.8,1.462,bid
76539.6,0.012,bid
76539.5,0.114,bid
76539.4,0.029,bid
76539.3,0.359,bid
76538.9,1.843,bid
76538.8,0.555,bid
76538.7,0.001,bid
76538.4,0.391,bid
76538.3,0.001,bid
76538.0,0.463,bid
76537.9,0.002,bid
76537.8,1.035,bid
76537.6,0.359,bid
76537.5,0.016,bid
76537.4,0.156,bid
76537.3,0.359,bid
76537.0,0.04,bid
76536.8,0.006,bid
76536.7,1.444,bid
76536.6,0.918,bid
76536.4,0.031,bid
76536.1,0.196,bid
76536.0,0.108,bid
76535.9,0.005,bid
76535.8,0.065,bid
76535.7,0.002,bid
76535.3,0.058,bid
76535.2,0.035,bid
76535.1,0.24,bid
76535.0,1.062,bid
76534.9,0.661,bid
76534.6,0.204,bid
76534.5,0.104,bid
76534.4,0.001,bid
76534.1,0.159,bid
76534.0,0.411,bid
76533.8,0.657,bid
76533.7,0.003,bid
76533.4,0.047,bid
76533.3,0.256,bid
76533.1,1.438,bid
76532.9,0.614,bid
76532.5,0.01,bid
76532.1,0.341,bid
76532.0,0.009,bid
76531.9,0.065,bid
76531.8,0.188,bid
76531.7,0.014,bid
76531.6,0.002,bid
76531.4,2.397,bid
76531.1,0.079,bid
76531.0,0.658,bid
76530.9,0.004,bid
76530.8,0.012,bid
76530.6,0.055,bid
76530.5,0.109,bid
76530.4,1.37,bid
76530.3,0.633,bid
76530.0,0.001,bid
76529.3,0.002,bid
76529.2,0.065,bid
76529.1,1.329,bid
76529.0,1.523,bid
76528.8,0.28,bid
76528.7,2.935,bid
76528.6,0.003,bid
76528.4,0.131,bid
76528.0,0.197,bid
76527.9,2.296,bid
76527.8,0.075,bid
76527.7,0.165,bid
76527.6,0.87,bid
76527.5,0.001,bid
76527.4,0.334,bid
76527.3,0.001,bid
76527.2,0.001,bid
76527.1,0.719,bid
76527.0,0.003,bid
76526.9,0.28,bid
76526.8,0.009,bid
76526.4,0.775,bid
76526.1,0.006,bid
76526.0,0.245,bid
76525.9,0.51,bid
76525.8,0.012,bid
76525.7,0.066,bid
76525.6,1.462,bid
76525.3,0.196,bid
76525.2,0.36,bid
76525.1,0.12,bid
76525.0,0.066,bid
76524.8,0.03,bid
76524.7,0.29,bid
76524.6,0.006,bid
76524.5,0.424,bid
76524.4,3.019,bid
76524.3,1.544,bid
76524.2,0.04,bid
76524.1,0.017,bid
76524.0,0.28,bid
76523.9,0.052,bid
76523.7,0.028,bid
76523.6,1.539,bid
76523.5,0.04,bid
76523.2,0.663,bid
76523.0,1.342,bid
76522.9,0.03,bid
76522.7,0.002,bid
76522.6,0.001,bid
76522.5,0.633,bid
76522.4,0.014,bid
76522.3,0.016,bid
76553.7,4.54,ask
76554.1,0.001,ask
76554.8,0.083,ask
76555.4,0.001,ask
76555.5,0.104,ask
76556.0,0.052,ask
76556.2,0.001,ask
76557.8,0.156,ask
76558.5,0.001,ask
76558.6,0.065,ask
76559.0,0.104,ask
76559.3,0.001,ask
76559.5,0.009,ask
76560.0,0.054,ask
76561.2,0.156,ask
76561.3,0.583,ask
76561.4,1.722,ask
76562.0,0.131,ask
76562.3,0.001,ask
76562.4,0.282,ask
76562.5,0.105,ask
76562.8,0.03,ask
76563.1,0.001,ask
76563.8,0.002,ask
76563.9,0.001,ask
76564.0,0.052,ask
76564.1,0.001,ask
76564.5,0.151,ask
76564.6,0.157,ask
76564.7,0.019,ask
76564.9,0.04,ask
76565.0,0.001,ask
76565.4,0.008,ask
76565.5,0.04,ask
76565.6,0.04,ask
76566.0,0.104,ask
76566.1,0.013,ask
76566.2,1.466,ask
76566.3,0.072,ask
76566.4,0.117,ask
76566.5,0.137,ask
76566.6,0.32,ask
76566.7,0.342,ask
76566.8,0.292,ask
76566.9,0.021,ask
76567.0,0.065,ask
76567.1,0.026,ask
76567.2,0.033,ask
76567.3,0.02,ask
76567.4,0.027,ask
76567.5,0.017,ask
76567.6,0.094,ask
76567.7,0.06,ask
76567.8,0.091,ask
76567.9,0.137,ask
76568.0,0.254,ask
76568.2,0.026,ask
76568.4,0.001,ask
76568.5,1.438,ask
76568.7,0.173,ask
76568.9,0.391,ask
76569.0,0.007,ask
76569.1,0.092,ask
76569.2,1.036,ask
76569.4,0.02,ask
76569.5,0.124,ask
76569.6,0.111,ask
76569.8,0.359,ask
76570.0,0.003,ask
76570.1,0.001,ask
76570.2,0.065,ask
76570.3,0.394,ask
76570.5,0.065,ask
76570.6,0.029,ask
76570.7,0.555,ask
76570.9,1.181,ask
76571.0,0.072,ask
76571.1,0.241,ask
76571.2,0.02,ask
76571.3,0.143,ask
76571.4,0.223,ask
76571.5,0.01,ask
76571.6,1.633,ask
76571.8,0.144,ask
76571.9,0.013,ask
76572.0,0.052,ask
76572.1,0.065,ask
76572.3,0.065,ask
76572.4,0.006,ask
76572.5,0.198,ask
76572.6,0.117,ask
76572.7,0.086,ask
76572.8,0.562,ask
76572.9,0.053,ask
76573.0,0.13,ask
76573.2,0.014,ask
76573.3,0.424,ask
76573.6,0.065,ask
76573.7,0.026,ask
76573.8,1.589,ask
76573.9,0.055,ask
76574.0,0.359,ask
76574.1,1.061,ask
76574.2,0.001,ask
76574.3,0.065,ask
76574.4,0.196,ask
76574.5,0.065,ask
76574.8,0.156,ask
76574.9,0.052,ask
76575.0,0.066,ask
76575.2,0.195,ask
76575.8,0.658,ask
76575.9,0.359,ask
76576.0,0.052,ask
76576.1,0.065,ask
76576.4,0.001,ask
76576.5,0.104,ask
76576.7,1.439,ask
76576.9,0.359,ask
76577.4,0.167,ask
76577.5,0.093,ask
76577.6,0.284,ask
76577.7,2.148,ask
76577.8,0.914,ask
76577.9,0.359,ask
76578.1,0.009,ask
76578.2,0.156,ask
76578.3,0.013,ask
76578.8,0.001,ask
76578.9,0.013,ask
76579.0,0.081,ask
76579.1,0.295,ask
76579.2,0.001,ask
76579.3,0.091,ask
76579.4,0.039,ask
76579.5,0.222,ask
76579.6,0.63,ask
76579.7,0.658,ask
76579.9,0.039,ask
76580.0,0.232,ask
76580.3,0.359,ask
76580.6,0.237,ask
76580.8,0.012,ask
76581.2,3.763,ask
76581.3,1.44,ask
76581.4,1.503,ask
76581.5,1.042,ask
76581.6,0.262,ask
76582.1,0.008,ask
76582.5,0.001,ask
76582.7,0.026,ask
76582.8,0.031,ask
76582.9,0.183,ask
76583.1,0.026,ask
76583.2,0.131,ask
76583.5,0.63,ask
76583.6,0.66,ask
76584.2,0.001,ask
76584.3,1.341,ask
76584.4,1.438,ask
76584.7,0.065,ask
76584.8,0.014,ask
76584.9,0.021,ask
76585.0,0.015,ask
76585.1,0.014,ask
76585.2,0.012,ask
76585.7,0.132,ask
76586.1,0.065,ask
76586.2,0.014,ask
76586.3,1.882,ask
76586.4,0.742,ask
76586.5,0.002,ask
76586.6,0.002,ask
76586.7,1.956,ask
76586.8,0.196,ask
76587.1,0.014,ask
76587.2,1.467,ask
76587.3,0.367,ask
76587.4,1.107,ask
76587.5,0.729,ask
76587.6,0.007,ask
76587.7,0.014,ask
76587.8,1.043,ask
76587.9,0.002,ask
76588.1,0.043,ask
76588.2,0.003,ask
76588.3,0.159,ask
76588.4,0.002,ask
76588.5,0.001,ask
76588.6,0.101,ask
76588.7,0.039,ask
76588.8,0.001,ask
76589.0,0.001,ask
76589.3,0.079,ask
76589.4,0.197,ask
76589.5,2.232,ask
76589.6,0.01,ask
76589.7,0.012,ask
76589.9,1.438,ask
76590.0,0.273,ask
price,volume,side
76594.5,8.555,bid
76593.6,0.009,bid
76593.1,0.001,bid
76593.0,0.001,bid
76592.5,0.792,bid
76592.4,1.051,bid
76592.3,0.462,bid
76592.0,0.359,bid
76591.8,0.104,bid
76591.7,0.013,bid
76591.5,0.001,bid
76591.1,0.026,bid
76591.0,0.001,bid
76590.8,0.001,bid
76590.5,0.104,bid
76590.0,0.043,bid
76589.2,0.002,bid
76589.0,0.001,bid
76588.5,0.658,bid
76588.4,0.104,bid
76588.1,0.04,bid
76587.7,0.001,bid
76587.5,0.001,bid
76587.0,0.104,bid
76586.9,0.001,bid
76586.8,0.015,bid
76586.2,0.327,bid
76586.1,0.04,bid
76585.9,0.06,bid
76585.8,0.04,bid
76585.7,0.326,bid
76585.6,0.16,bid
76585.5,0.06,bid
76585.4,0.258,bid
76585.3,0.04,bid
76585.2,1.439,bid
76585.1,1.465,bid
76585.0,0.105,bid
76584.8,0.02,bid
76584.6,0.027,bid
76584.5,0.098,bid
76584.4,0.238,bid
76584.3,0.352,bid
76584.1,1.136,bid
76584.0,0.35,bid
76583.9,0.238,bid
76583.8,0.039,bid
76583.6,0.052,bid
76583.5,0.104,bid
76583.4,0.065,bid
76583.3,0.027,bid
76583.2,0.211,bid
76583.1,0.014,bid
76583.0,0.027,bid
76582.9,0.104,bid
76582.8,0.013,bid
76582.7,0.039,bid
76582.6,0.039,bid
76582.5,0.113,bid
76582.4,0.05,bid
76582.3,0.589,bid
76582.1,0.132,bid
76582.0,0.02,bid
76581.9,0.014,bid
76581.6,0.106,bid
76581.4,1.404,bid
76581.2,0.039,bid
76581.0,0.359,bid
76580.8,0.014,bid
76580.5,0.065,bid
76580.4,0.02,bid
76580.3,0.026,bid
76580.1,0.065,bid
76580.0,0.226,bid
76579.8,0.011,bid
76579.7,0.065,bid
76579.6,1.465,bid
76579.4,0.065,bid
76579.3,0.027,bid
76579.2,0.065,bid
76579.1,0.003,bid
76578.9,1.394,bid
76578.7,0.588,bid
76578.6,0.067,bid
76578.5,0.004,bid
76578.4,0.042,bid
76578.2,0.169,bid
76577.8,0.066,bid
76577.7,0.092,bid
76577.6,1.954,bid
76577.5,0.001,bid
76577.3,0.065,bid
76577.2,0.131,bid
76577.1,0.26,bid
76576.9,0.13,bid
76576.8,0.914,bid
76576.5,1.61,bid
76576.3,0.207,bid
76576.2,0.001,bid
76576.0,0.06,bid
76575.8,0.424,bid
76575.7,0.055,bid
76575.6,0.077,bid
76575.4,0.359,bid
76575.3,0.129,bid
76575.2,0.078,bid
76575.1,0.012,bid
76575.0,1.422,bid
76574.9,0.359,bid
76574.8,0.104,bid
76574.7,0.001,bid
76574.6,0.014,bid
76574.5,0.028,bid
76574.2,0.014,bid
76574.1,0.014,bid
76574.0,0.359,bid
76573.9,0.001,bid
76573.8,0.065,bid
76573.5,1.96,bid
76573.4,1.579,bid
76573.3,0.002,bid
76573.2,0.159,bid
76573.1,0.002,bid
76573.0,0.104,bid
76572.9,0.03,bid
76572.8,0.007,bid
76572.7,0.36,bid
76572.5,0.001,bid
76572.4,0.002,bid
76572.3,0.016,bid
76572.2,0.001,bid
76571.7,0.025,bid
76571.6,0.001,bid
76571.4,0.168,bid
76571.1,1.075,bid
76571.0,0.313,bid
76570.6,0.006,bid
76570.5,0.019,bid
76570.4,0.092,bid
76570.3,0.196,bid
76570.2,0.001,bid
76570.1,1.441,bid
76570.0,1.773,bid
76569.9,0.002,bid
76569.7,0.001,bid
76569.5,0.104,bid
76569.4,0.003,bid
76569.1,1.225,bid
76569.0,0.099,bid
76568.8,0.002,bid
76568.6,0.015,bid
76568.5,0.001,bid
76568.3,0.132,bid
76568.2,0.001,bid
76568.0,0.171,bid
76567.9,0.131,bid
76567.8,0.159,bid
76567.7,0.001,bid
76567.6,0.012,bid
76567.5,0.15,bid
76567.4,0.131,bid
76567.2,1.035,bid
76567.0,2.373,bid
76566.8,0.001,bid
76566.7,0.001,bid
76566.6,0.012,bid
76566.5,0.13,bid
76566.3,0.001,bid
76566.2,1.439,bid
76566.1,1.68,bid
76566.0,0.104,bid
76565.9,0.126,bid
76565.6,0.079,bid
76565.5,0.001,bid
76565.3,0.009,bid
76565.2,0.001,bid
76565.1,0.11,bid
76565.0,0.066,bid
76564.8,0.002,bid
76564.7,0.358,bid
76564.5,0.182,bid
76564.2,0.045,bid
76564.1,0.065,bid
76564.0,0.995,bid
76563.9,0.067,bid
76563.6,0.288,bid
76563.4,0.053,bid
76563.3,0.214,bid
76563.2,0.065,bid
76563.0,0.03,bid
76562.9,0.03,bid
76562.8,0.065,bid
76562.7,1.531,bid
76562.6,0.002,bid
76562.5,0.41,bid
76562.4,2.763,bid
76562.3,3.28,bid
76562.2,0.183,bid
76561.7,0.001,bid
76561.6,0.237,bid
76594.6,22.62,ask
76594.7,0.004,ask
76595.2,0.156,ask
76596.0,0.053,ask
76597.5,0.105,ask
76598.1,0.001,ask
76598.3,0.065,ask
76598.4,0.004,ask
76598.6,0.156,ask
76598.8,0.009,ask
76599.0,1.039,ask
76599.1,0.09,ask
76599.8,1.439,ask
76600.0,20.326,ask
76600.1,0.005,ask
76600.2,2.217,ask
76600.4,0.23,ask
76600.6,0.003,ask
76600.9,0.052,ask
76601.0,0.124,ask
76601.4,0.001,ask
76601.5,0.004,ask
76601.8,0.002,ask
76602.0,0.202,ask
76602.1,0.001,ask
76602.2,0.039,ask
76602.3,0.001,ask
76602.4,1.035,ask
76602.5,0.001,ask
76602.9,0.001,ask
76603.0,0.014,ask
76603.1,0.001,ask
76603.3,0.617,ask
76603.4,0.008,ask
76603.6,0.013,ask
76603.7,0.118,ask
76603.8,0.036,ask
76603.9,0.007,ask
76604.0,0.052,ask
76604.2,0.36,ask
76604.4,0.001,ask
76604.5,0.112,ask
76604.7,0.142,ask
76604.8,0.019,ask
76604.9,0.065,ask
76605.0,0.36,ask
76605.1,0.04,ask
76605.2,0.052,ask
76605.3,0.04,ask
76605.4,0.196,ask
76605.5,0.155,ask
76605.6,0.025,ask
76605.7,0.02,ask
76605.8,0.081,ask
76605.9,2.584,ask
76606.0,0.42,ask
76606.1,0.622,ask
76606.2,0.415,ask
76606.3,0.209,ask
76606.4,0.49,ask
76606.5,0.001,ask
76606.6,0.15,ask
76606.7,0.197,ask
76606.8,1.811,ask
76606.9,0.069,ask
76607.0,0.118,ask
76607.1,0.651,ask
76607.2,0.445,ask
76607.3,0.552,ask
76607.4,0.636,ask
76607.5,0.401,ask
76607.6,0.142,ask
76607.7,0.124,ask
76607.8,0.026,ask
76607.9,0.148,ask
76608.0,1.5,ask
76608.1,1.054,ask
76608.2,0.424,ask
76608.3,0.08,ask
76608.4,0.034,ask
76608.5,0.091,ask
76608.6,0.014,ask
76608.7,0.165,ask
76608.8,0.156,ask
76609.2,0.02,ask
76609.3,0.026,ask
76609.4,0.002,ask
76609.5,0.02,ask
76609.7,0.065,ask
76609.8,0.391,ask
76609.9,1.44,ask
76610.0,0.126,ask
76610.1,0.079,ask
76610.2,0.12,ask
76610.3,0.06,ask
76610.4,0.69,ask
76610.5,0.105,ask
76610.6,0.046,ask
76610.8,0.066,ask
76610.9,0.021,ask
76611.1,0.001,ask
76611.2,0.026,ask
76611.3,0.041,ask
76611.5,0.107,ask
76611.7,0.001,ask
76611.8,0.01,ask
76611.9,1.083,ask
76612.0,0.04,ask
76612.1,0.002,ask
76612.2,0.156,ask
76612.4,0.01,ask
76612.5,0.501,ask
76612.6,0.015,ask
76612.7,0.052,ask
76612.9,0.021,ask
76613.1,1.439,ask
76613.2,0.014,ask
76613.6,0.002,ask
76613.8,0.158,ask
76614.1,0.002,ask
76614.3,0.093,ask
76614.6,0.001,ask
76614.7,1.035,ask
76615.0,0.107,ask
76615.2,0.001,ask
76615.3,0.061,ask
