price,volume,side
91626.2,2.159,bid
91626.0,3.276,bid
91625.9,0.002,bid
91625.4,0.154,bid
91625.3,0.054,bid
91625.2,0.055,bid
91625.1,0.055,bid
91624.9,0.056,bid
91624.7,0.132,bid
91624.6,0.796,bid
91624.5,0.055,bid
91624.4,0.15,bid
91624.3,0.065,bid
91624.1,0.055,bid
91624.0,0.755,bid
91623.8,0.765,bid
91623.6,0.205,bid
91623.4,0.01,bid
91623.2,0.067,bid
91623.1,0.001,bid
91623.0,0.096,bid
91622.9,0.055,bid
91622.8,0.056,bid
91622.2,0.56,bid
91622.1,0.413,bid
91622.0,0.007,bid
91621.6,0.044,bid
91621.5,0.176,bid
91621.3,0.15,bid
91621.2,0.796,bid
91620.6,0.15,bid
91620.5,3.277,bid
91620.4,0.002,bid
91620.0,0.595,bid
91619.8,0.044,bid
91619.7,0.005,bid
91619.6,0.005,bid
91619.5,0.088,bid
91619.4,0.001,bid
91618.8,0.109,bid
91618.7,0.005,bid
91618.5,0.005,bid
91618.4,0.15,bid
91618.3,0.004,bid
91618.2,0.001,bid
91617.7,1.227,bid
91617.6,0.412,bid
91617.5,0.413,bid
91617.3,0.15,bid
91617.1,0.15,bid
91616.9,0.11,bid
91616.7,0.011,bid
91616.2,0.011,bid
91615.8,0.002,bid
91615.7,1.637,bid
91615.5,0.201,bid
91615.3,0.005,bid
91615.2,0.044,bid
91614.8,0.003,bid
91614.4,0.002,bid
91614.2,0.005,bid
91614.1,0.758,bid
91614.0,0.002,bid
91613.9,0.005,bid
91613.8,0.112,bid
91613.7,0.15,bid
91613.6,0.002,bid
91613.4,0.055,bid
91613.2,3.505,bid
91613.0,0.454,bid
91612.9,0.411,bid
91612.8,0.536,bid
91612.5,0.088,bid
91612.3,0.65,bid
91612.0,0.688,bid
91611.9,0.005,bid
91611.6,0.089,bid
91610.7,0.005,bid
91610.6,0.055,bid
91610.2,0.261,bid
91610.1,0.001,bid
91609.9,0.03,bid
91609.8,0.03,bid
91609.6,0.011,bid
91609.4,0.201,bid
91609.0,0.001,bid
91608.8,0.044,bid
91608.7,0.071,bid
91608.6,0.006,bid
91608.4,0.546,bid
91608.3,0.412,bid
91608.0,0.139,bid
91607.8,0.055,bid
91607.7,3.871,bid
91650.8,4.148,ask
91651.1,0.001,ask
91653.6,0.044,ask
91654.3,0.001,ask
91654.7,0.001,ask
91655.0,0.001,ask
91655.1,0.016,ask
91655.3,0.001,ask
91655.5,0.323,ask
91656.0,0.026,ask
91656.2,0.001,ask
91656.4,0.002,ask
91656.8,0.011,ask
91657.1,0.001,ask
91657.3,0.048,ask
91657.4,0.048,ask
91657.5,0.016,ask
91657.6,0.08,ask
91657.8,0.032,ask
91657.9,0.032,ask
91658.3,0.594,ask
91658.5,0.016,ask
91659.1,0.056,ask
91659.3,0.016,ask
91659.5,0.048,ask
91659.6,0.121,ask
91659.7,0.055,ask
91659.8,0.729,ask
91659.9,0.112,ask
91660.0,0.136,ask
91660.2,0.056,ask
91660.3,0.016,ask
91660.4,0.055,ask
91660.9,0.055,ask
91661.2,0.055,ask
91661.4,0.055,ask
91661.5,0.055,ask
91661.6,0.125,ask
91661.7,0.055,ask
91661.8,0.016,ask
91661.9,0.055,ask
91662.1,0.071,ask
91662.2,0.011,ask
91663.1,0.055,ask
91663.2,0.15,ask
91663.3,0.022,ask
91663.4,0.017,ask
91663.6,0.15,ask
91663.7,0.055,ask
91663.8,0.016,ask
91663.9,0.055,ask
91664.0,0.111,ask
91664.1,0.055,ask
91664.2,0.001,ask
91664.4,0.055,ask
91664.5,0.684,ask
91664.6,0.628,ask
91664.9,0.016,ask
91665.0,0.048,ask
91665.1,0.032,ask
91665.3,0.144,ask
91665.4,0.049,ask
91665.5,0.033,ask
91665.6,0.018,ask
91665.8,0.032,ask
91666.2,0.022,ask
91666.4,0.044,ask
91666.6,0.25,ask
91666.8,0.004,ask
91667.1,0.036,ask
91667.2,0.055,ask
91667.3,0.1,ask
91667.4,0.096,ask
91667.5,0.032,ask
91667.6,0.055,ask
91667.8,0.016,ask
91667.9,0.055,ask
91668.5,0.088,ask
91668.8,0.002,ask
91668.9,0.017,ask
91669.0,0.001,ask
91669.1,1.248,ask
91669.2,0.65,ask
91669.3,0.177,ask
91669.4,0.144,ask
91669.5,0.176,ask
91669.6,0.096,ask
91669.8,0.048,ask
91670.4,0.001,ask
91670.5,0.15,ask
91670.6,0.15,ask
91671.2,0.055,ask
91671.7,0.018,ask
